,VehicleID,FinancialYear,VehicleType,Manufacturer,ConditionScore,Year,ManufacturerAndVehicleType
310,661,2005-06,Light Goods Vehicle,Renault,70,2005,Light Goods Vehicle Renault
311,661,2011-12,Light Goods Vehicle,Renault,70,2011,Light Goods Vehicle Renault
312,662,2003-04,Light Goods Vehicle,Renault,75,2003,Light Goods Vehicle Renault
313,663,2010-11,Heavy Goods Vehicle,Renault,50,2010,Heavy Goods Vehicle Renault
314,664,2006-07,Personnel Vehicle,DAF,70,2006,Personnel Vehicle DAF
315,665,2006-07,Heavy Goods Vehicle,Ford,50,2006,Heavy Goods Vehicle Ford
316,666,2004-05,Heavy Goods Vehicle,DAF,75,2004,Heavy Goods Vehicle DAF
317,669,2007-08,Light Goods Vehicle,Ford,60,2007,Light Goods Vehicle Ford
318,670,2007-08,Light Goods Vehicle,DAF,68,2007,Light Goods Vehicle DAF
319,671,2004-05,Personnel Vehicle,DAF,75,2004,Personnel Vehicle DAF
320,671,2011-12,Personnel Vehicle,DAF,75,2011,Personnel Vehicle DAF
321,672,2006-07,Heavy Goods Vehicle,DAF,50,2006,Heavy Goods Vehicle DAF
322,674,2003-04,Light Goods Vehicle,Iveco,40,2003,Light Goods Vehicle Iveco
323,674,2008-09,Light Goods Vehicle,Iveco,0,2008,Light Goods Vehicle Iveco
324,675,2006-07,Light Goods Vehicle,Iveco,20,2006,Light Goods Vehicle Iveco
325,677,2001-02,Heavy Goods Vehicle,Iveco,30,2001,Heavy Goods Vehicle Iveco
326,678,2004-05,Light Goods Vehicle,Iveco,50,2004,Light Goods Vehicle Iveco
327,679,2005-06,Light Goods Vehicle,MAN,20,2005,Light Goods Vehicle MAN
328,680,2005-06,Light Goods Vehicle,Iveco,45,2005,Light Goods Vehicle Iveco
329,681,2004-05,Heavy Goods Vehicle,MAN,30,2004,Heavy Goods Vehicle MAN
330,681,2010-11,Heavy Goods Vehicle,MAN,30,2010,Heavy Goods Vehicle MAN
331,682,2008-09,Light Goods Vehicle,Iveco,55,2008,Light Goods Vehicle Iveco
332,682,2011-12,Light Goods Vehicle,Iveco,20,2011,Light Goods Vehicle Iveco
333,683,2006-07,Personnel Vehicle,MAN,100,2006,Personnel Vehicle MAN
334,683,2011-12,Personnel Vehicle,MAN,100,2011,Personnel Vehicle MAN
335,684,2001-02,Light Goods Vehicle,Iveco,65,2001,Light Goods Vehicle Iveco
336,684,2006-07,Light Goods Vehicle,Iveco,50,2006,Light Goods Vehicle Iveco
337,691,2006-07,Heavy Goods Vehicle,DAF,35,2006,Heavy Goods Vehicle DAF
338,694,2005-06,Personnel Vehicle,DAF,40,2005,Personnel Vehicle DAF
339,695,2011-12,Heavy Goods Vehicle,Ford,60,2011,Heavy Goods Vehicle Ford
340,696,2006-07,Personnel Vehicle,DAF,50,2006,Personnel Vehicle DAF
341,698,2007-08,Light Goods Vehicle,MAN,50,2007,Light Goods Vehicle MAN
342,699,2002-03,Heavy Goods Vehicle,Renault,10,2002,Heavy Goods Vehicle Renault
343,699,2011-12,Heavy Goods Vehicle,Renault,30,2011,Heavy Goods Vehicle Renault
344,700,2006-07,Heavy Goods Vehicle,Iveco,15,2006,Heavy Goods Vehicle Iveco
345,703,2004-05,Heavy Goods Vehicle,Iveco,75,2004,Heavy Goods Vehicle Iveco
346,703,2011-12,Heavy Goods Vehicle,Iveco,65,2011,Heavy Goods Vehicle Iveco
347,705,2001-02,Light Goods Vehicle,Volkswagen,45,2001,Light Goods Vehicle Volkswagen
348,705,2008-09,Light Goods Vehicle,Volkswagen,20,2008,Light Goods Vehicle Volkswagen
349,707,2006-07,Light Goods Vehicle,Iveco,65,2006,Light Goods Vehicle Iveco
350,708,2004-05,Light Goods Vehicle,Renault,55,2004,Light Goods Vehicle Renault
351,710,2003-04,Personnel Vehicle,Renault,75,2003,Personnel Vehicle Renault
352,715,2004-05,Heavy Goods Vehicle,DAF,5,2004,Heavy Goods Vehicle DAF
353,715,2011-12,Heavy Goods Vehicle,DAF,10,2011,Heavy Goods Vehicle DAF
354,717,2005-06,Light Goods Vehicle,DAF,55,2005,Light Goods Vehicle DAF
355,719,2004-05,Personnel Vehicle,Ford,70,2004,Personnel Vehicle Ford
356,719,2010-11,Personnel Vehicle,Ford,60,2010,Personnel Vehicle Ford
357,720,2006-07,Personnel Vehicle,DAF,80,2006,Personnel Vehicle DAF
358,721,2003-04,Light Goods Vehicle,Iveco,20,2003,Light Goods Vehicle Iveco
359,721,2006-07,Light Goods Vehicle,Iveco,50,2006,Light Goods Vehicle Iveco
360,724,2003-04,Light Goods Vehicle,Iveco,65,2003,Light Goods Vehicle Iveco
361,724,2008-09,Light Goods Vehicle,Iveco,68,2008,Light Goods Vehicle Iveco
362,725,2003-04,Light Goods Vehicle,MAN,70,2003,Light Goods Vehicle MAN
363,726,2005-06,Light Goods Vehicle,Iveco,35,2005,Light Goods Vehicle Iveco
364,726,2011-12,Light Goods Vehicle,Iveco,0,2011,Light Goods Vehicle Iveco
365,727,2003-04,Light Goods Vehicle,Volkswagen,50,2003,Light Goods Vehicle Volkswagen
366,728,2005-06,Light Goods Vehicle,MAN,48,2005,Light Goods Vehicle MAN
367,730,2007-08,Heavy Goods Vehicle,Volkswagen,70,2007,Heavy Goods Vehicle Volkswagen
368,733,2001-02,Light Goods Vehicle,Iveco,70,2001,Light Goods Vehicle Iveco
369,733,2008-09,Light Goods Vehicle,Iveco,65,2008,Light Goods Vehicle Iveco
370,734,2002-03,Light Goods Vehicle,Iveco,80,2002,Light Goods Vehicle Iveco
371,735,2004-05,Light Goods Vehicle,Renault,50,2004,Light Goods Vehicle Renault
372,735,2010-11,Light Goods Vehicle,Renault,50,2010,Light Goods Vehicle Renault
373,737,2004-05,Heavy Goods Vehicle,DAF,90,2004,Heavy Goods Vehicle DAF
374,743,2001-02,Personnel Vehicle,DAF,100,2001,Personnel Vehicle DAF
375,743,2007-08,Personnel Vehicle,DAF,90,2007,Personnel Vehicle DAF
376,745,2005-06,Light Goods Vehicle,MAN,70,2005,Light Goods Vehicle MAN
377,746,2001-02,Light Goods Vehicle,Iveco,55,2001,Light Goods Vehicle Iveco
378,746,2006-07,Light Goods Vehicle,Iveco,20,2006,Light Goods Vehicle Iveco
379,747,2001-02,Light Goods Vehicle,MAN,70,2001,Light Goods Vehicle MAN
380,747,2008-09,Light Goods Vehicle,MAN,70,2008,Light Goods Vehicle MAN
381,748,2007-08,Light Goods Vehicle,Volkswagen,20,2007,Light Goods Vehicle Volkswagen
382,749,2006-07,Light Goods Vehicle,MAN,20,2006,Light Goods Vehicle MAN
383,750,2004-05,Light Goods Vehicle,Iveco,35,2004,Light Goods Vehicle Iveco
384,750,2011-12,Light Goods Vehicle,Iveco,35,2011,Light Goods Vehicle Iveco
385,752,2007-08,Light Goods Vehicle,Iveco,70,2007,Light Goods Vehicle Iveco
386,753,2006-07,Light Goods Vehicle,Iveco,75,2006,Light Goods Vehicle Iveco
387,754,2004-05,Light Goods Vehicle,Renault,88,2004,Light Goods Vehicle Renault
388,754,2010-11,Light Goods Vehicle,Renault,50,2010,Light Goods Vehicle Renault
389,757,2004-05,Heavy Goods Vehicle,DAF,75,2004,Heavy Goods Vehicle DAF
390,757,2011-12,Heavy Goods Vehicle,DAF,65,2011,Heavy Goods Vehicle DAF
391,760,2004-05,Personnel Vehicle,DAF,55,2004,Personnel Vehicle DAF
392,760,2011-12,Personnel Vehicle,DAF,55,2011,Personnel Vehicle DAF
393,765,2005-06,Light Goods Vehicle,Ford,48,2005,Light Goods Vehicle Ford
394,765,2006-07,Light Goods Vehicle,Ford,48,2006,Light Goods Vehicle Ford
395,767,2004-05,Heavy Goods Vehicle,DAF,75,2004,Heavy Goods Vehicle DAF
396,770,2006-07,Light Goods Vehicle,MAN,55,2006,Light Goods Vehicle MAN
397,773,2003-04,Light Goods Vehicle,Renault,20,2003,Light Goods Vehicle Renault
398,773,2009-10,Light Goods Vehicle,Renault,20,2009,Light Goods Vehicle Renault
399,774,2000-01,Light Goods Vehicle,MAN,35,2000,Light Goods Vehicle MAN
400,775,2002-03,Light Goods Vehicle,MAN,70,2002,Light Goods Vehicle MAN
401,778,2002-03,Heavy Goods Vehicle,Iveco,10,2002,Heavy Goods Vehicle Iveco
402,778,2007-08,Heavy Goods Vehicle,Iveco,30,2007,Heavy Goods Vehicle Iveco
403,779,2011-12,Personnel Vehicle,Renault,55,2011,Personnel Vehicle Renault
404,780,2004-05,Light Goods Vehicle,Renault,75,2004,Light Goods Vehicle Renault
405,780,2010-11,Light Goods Vehicle,Renault,80,2010,Light Goods Vehicle Renault
406,781,2005-06,Light Goods Vehicle,Renault,0,2005,Light Goods Vehicle Renault
407,781,2011-12,Light Goods Vehicle,Renault,0,2011,Light Goods Vehicle Renault
408,782,2003-04,Light Goods Vehicle,Renault,75,2003,Light Goods Vehicle Renault
409,787,2011-12,Personnel Vehicle,DAF,60,2011,Personnel Vehicle DAF
410,788,2006-07,Light Goods Vehicle,Ford,70,2006,Light Goods Vehicle Ford
411,790,2005-06,Light Goods Vehicle,Ford,70,2005,Light Goods Vehicle Ford
412,790,2006-07,Light Goods Vehicle,Ford,85,2006,Light Goods Vehicle Ford
413,790,2009-10,Light Goods Vehicle,Ford,80,2009,Light Goods Vehicle Ford
414,792,2006-07,Light Goods Vehicle,MAN,45,2006,Light Goods Vehicle MAN
415,794,2004-05,Light Goods Vehicle,Renault,0,2004,Light Goods Vehicle Renault
416,797,2001-02,Light Goods Vehicle,MAN,70,2001,Light Goods Vehicle MAN
417,797,2009-10,Light Goods Vehicle,MAN,70,2009,Light Goods Vehicle MAN
418,799,2007-08,Personnel Vehicle,Volkswagen,55,2007,Personnel Vehicle Volkswagen
419,802,2005-06,Heavy Goods Vehicle,DAF,40,2005,Heavy Goods Vehicle DAF
420,806,2006-07,Light Goods Vehicle,Volkswagen,85,2006,Light Goods Vehicle Volkswagen
421,807,2009-10,Light Goods Vehicle,MAN,0,2009,Light Goods Vehicle MAN
422,812,2002-03,Light Goods Vehicle,Iveco,80,2002,Light Goods Vehicle Iveco
423,812,2008-09,Light Goods Vehicle,Iveco,60,2008,Light Goods Vehicle Iveco
424,813,2002-03,Light Goods Vehicle,Iveco,0,2002,Light Goods Vehicle Iveco
425,813,2006-07,Light Goods Vehicle,Iveco,0,2006,Light Goods Vehicle Iveco
426,817,2002-03,Personnel Vehicle,Iveco,80,2002,Personnel Vehicle Iveco
427,817,2010-11,Personnel Vehicle,Iveco,75,2010,Personnel Vehicle Iveco
428,819,2005-06,Light Goods Vehicle,Renault,48,2005,Light Goods Vehicle Renault
429,819,2011-12,Light Goods Vehicle,Renault,80,2011,Light Goods Vehicle Renault
430,821,2005-06,Heavy Goods Vehicle,Renault,30,2005,Heavy Goods Vehicle Renault
431,824,2005-06,Light Goods Vehicle,Ford,50,2005,Light Goods Vehicle Ford
432,828,2005-06,Heavy Goods Vehicle,DAF,40,2005,Heavy Goods Vehicle DAF
433,830,2009-10,Light Goods Vehicle,Iveco,85,2009,Light Goods Vehicle Iveco
434,833,2009-10,Heavy Goods Vehicle,Volkswagen,35,2009,Heavy Goods Vehicle Volkswagen
435,834,2006-07,Heavy Goods Vehicle,Iveco,60,2006,Heavy Goods Vehicle Iveco
436,836,2004-05,Light Goods Vehicle,Renault,80,2004,Light Goods Vehicle Renault
437,836,2011-12,Light Goods Vehicle,Renault,55,2011,Light Goods Vehicle Renault
438,837,2005-06,Light Goods Vehicle,Renault,20,2005,Light Goods Vehicle Renault
439,837,2011-12,Light Goods Vehicle,Renault,20,2011,Light Goods Vehicle Renault
440,838,2006-07,Light Goods Vehicle,Renault,48,2006,Light Goods Vehicle Renault
441,839,2004-05,Heavy Goods Vehicle,Iveco,60,2004,Heavy Goods Vehicle Iveco
442,839,2009-10,Heavy Goods Vehicle,Iveco,50,2009,Heavy Goods Vehicle Iveco
443,840,2004-05,Personnel Vehicle,DAF,85,2004,Personnel Vehicle DAF
444,840,2010-11,Personnel Vehicle,DAF,40,2010,Personnel Vehicle DAF
445,842,2003-04,Personnel Vehicle,DAF,90,2003,Personnel Vehicle DAF
446,842,2010-11,Personnel Vehicle,DAF,70,2010,Personnel Vehicle DAF
447,844,2007-08,Light Goods Vehicle,Ford,50,2007,Light Goods Vehicle Ford
448,845,2000-01,Personnel Vehicle,Ford,60,2000,Personnel Vehicle Ford
449,847,2000-01,Heavy Goods Vehicle,Ford,50,2000,Heavy Goods Vehicle Ford
450,847,2011-12,Heavy Goods Vehicle,Ford,65,2011,Heavy Goods Vehicle Ford
451,849,2002-03,Light Goods Vehicle,Iveco,50,2002,Light Goods Vehicle Iveco
452,849,2006-07,Light Goods Vehicle,Iveco,60,2006,Light Goods Vehicle Iveco
453,850,2007-08,Light Goods Vehicle,Iveco,50,2007,Light Goods Vehicle Iveco
454,851,2009-10,Light Goods Vehicle,Iveco,85,2009,Light Goods Vehicle Iveco
455,853,2006-07,Light Goods Vehicle,Volkswagen,48,2006,Light Goods Vehicle Volkswagen
456,854,2007-08,Light Goods Vehicle,Iveco,20,2007,Light Goods Vehicle Iveco
457,855,2005-06,Heavy Goods Vehicle,Renault,10,2005,Heavy Goods Vehicle Renault
458,856,2001-02,Light Goods Vehicle,Iveco,20,2001,Light Goods Vehicle Iveco
459,856,2007-08,Light Goods Vehicle,Iveco,20,2007,Light Goods Vehicle Iveco
460,859,2005-06,Light Goods Vehicle,Renault,50,2005,Light Goods Vehicle Renault
461,862,2004-05,Heavy Goods Vehicle,DAF,15,2004,Heavy Goods Vehicle DAF
462,862,2011-12,Heavy Goods Vehicle,DAF,10,2011,Heavy Goods Vehicle DAF
463,863,2008-09,Light Goods Vehicle,Ford,20,2008,Light Goods Vehicle Ford
464,865,2005-06,Heavy Goods Vehicle,Ford,30,2005,Heavy Goods Vehicle Ford
465,865,2006-07,Heavy Goods Vehicle,Ford,5,2006,Heavy Goods Vehicle Ford
466,865,2011-12,Heavy Goods Vehicle,Ford,30,2011,Heavy Goods Vehicle Ford
467,866,2008-09,Personnel Vehicle,Ford,70,2008,Personnel Vehicle Ford
468,867,2008-09,Light Goods Vehicle,Ford,50,2008,Light Goods Vehicle Ford
469,868,2002-03,Personnel Vehicle,Ford,10,2002,Personnel Vehicle Ford
470,869,2002-03,Light Goods Vehicle,Iveco,60,2002,Light Goods Vehicle Iveco
471,869,2006-07,Light Goods Vehicle,Iveco,48,2006,Light Goods Vehicle Iveco
472,870,2006-07,Personnel Vehicle,Iveco,60,2006,Personnel Vehicle Iveco
473,872,2009-10,Heavy Goods Vehicle,Iveco,50,2009,Heavy Goods Vehicle Iveco
474,873,2009-10,Light Goods Vehicle,Iveco,60,2009,Light Goods Vehicle Iveco
475,874,2002-03,Heavy Goods Vehicle,Iveco,50,2002,Heavy Goods Vehicle Iveco
476,874,2008-09,Heavy Goods Vehicle,Iveco,50,2008,Heavy Goods Vehicle Iveco
477,876,2001-02,Heavy Goods Vehicle,MAN,80,2001,Heavy Goods Vehicle MAN
478,878,2001-02,Light Goods Vehicle,Iveco,70,2001,Light Goods Vehicle Iveco
479,878,2007-08,Light Goods Vehicle,Iveco,50,2007,Light Goods Vehicle Iveco
480,880,2007-08,Heavy Goods Vehicle,Iveco,15,2007,Heavy Goods Vehicle Iveco
481,881,2002-03,Heavy Goods Vehicle,Renault,15,2002,Heavy Goods Vehicle Renault
482,884,2003-04,Heavy Goods Vehicle,DAF,80,2003,Heavy Goods Vehicle DAF
483,884,2009-10,Heavy Goods Vehicle,DAF,80,2009,Heavy Goods Vehicle DAF
484,885,2003-04,Heavy Goods Vehicle,Renault,30,2003,Heavy Goods Vehicle Renault
485,885,2011-12,Heavy Goods Vehicle,Renault,10,2011,Heavy Goods Vehicle Renault
486,889,2001-02,Light Goods Vehicle,Ford,70,2001,Light Goods Vehicle Ford
487,889,2008-09,Light Goods Vehicle,Ford,70,2008,Light Goods Vehicle Ford
488,891,2007-08,Light Goods Vehicle,Ford,50,2007,Light Goods Vehicle Ford
489,892,2007-08,Light Goods Vehicle,Ford,50,2007,Light Goods Vehicle Ford
490,895,2006-07,Light Goods Vehicle,Iveco,55,2006,Light Goods Vehicle Iveco
491,898,2003-04,Light Goods Vehicle,MAN,65,2003,Light Goods Vehicle MAN
492,899,2005-06,Heavy Goods Vehicle,Iveco,0,2005,Heavy Goods Vehicle Iveco
493,905,2005-06,Light Goods Vehicle,MAN,68,2005,Light Goods Vehicle MAN
494,909,2005-06,Personnel Vehicle,Iveco,85,2005,Personnel Vehicle Iveco
495,909,2011-12,Personnel Vehicle,Iveco,85,2011,Personnel Vehicle Iveco
496,915,2003-04,Personnel Vehicle,DAF,70,2003,Personnel Vehicle DAF
497,917,2007-08,Light Goods Vehicle,Ford,55,2007,Light Goods Vehicle Ford
498,918,2004-05,Heavy Goods Vehicle,Ford,60,2004,Heavy Goods Vehicle Ford
499,918,2010-11,Heavy Goods Vehicle,Ford,60,2010,Heavy Goods Vehicle Ford
500,919,2008-09,Light Goods Vehicle,Ford,70,2008,Light Goods Vehicle Ford
501,920,2007-08,Light Goods Vehicle,Ford,50,2007,Light Goods Vehicle Ford
502,921,2003-04,Personnel Vehicle,Iveco,70,2003,Personnel Vehicle Iveco
503,922,2008-09,Light Goods Vehicle,MAN,50,2008,Light Goods Vehicle MAN
504,923,2004-05,Heavy Goods Vehicle,MAN,15,2004,Heavy Goods Vehicle MAN
505,925,2002-03,Light Goods Vehicle,MAN,70,2002,Light Goods Vehicle MAN
506,928,2001-02,Personnel Vehicle,Iveco,100,2001,Personnel Vehicle Iveco
507,929,2002-03,Light Goods Vehicle,MAN,70,2002,Light Goods Vehicle MAN
508,931,2001-02,Light Goods Vehicle,MAN,70,2001,Light Goods Vehicle MAN
509,931,2008-09,Light Goods Vehicle,MAN,70,2008,Light Goods Vehicle MAN
510,932,2004-05,Heavy Goods Vehicle,Iveco,5,2004,Heavy Goods Vehicle Iveco
511,933,2001-02,Heavy Goods Vehicle,Iveco,15,2001,Heavy Goods Vehicle Iveco
512,933,2008-09,Heavy Goods Vehicle,Iveco,65,2008,Heavy Goods Vehicle Iveco
513,934,2005-06,Heavy Goods Vehicle,Renault,10,2005,Heavy Goods Vehicle Renault
514,936,2004-05,Heavy Goods Vehicle,Iveco,60,2004,Heavy Goods Vehicle Iveco
515,939,2002-03,Light Goods Vehicle,DAF,45,2002,Light Goods Vehicle DAF
516,942,2001-02,Heavy Goods Vehicle,Ford,40,2001,Heavy Goods Vehicle Ford
517,942,2008-09,Heavy Goods Vehicle,Ford,50,2008,Heavy Goods Vehicle Ford
518,942,2011-12,Heavy Goods Vehicle,Ford,60,2011,Heavy Goods Vehicle Ford
519,943,2006-07,Light Goods Vehicle,Ford,65,2006,Light Goods Vehicle Ford
520,944,2003-04,Heavy Goods Vehicle,Renault,35,2003,Heavy Goods Vehicle Renault
521,944,2006-07,Heavy Goods Vehicle,Renault,50,2006,Heavy Goods Vehicle Renault
522,945,2001-02,Heavy Goods Vehicle,Ford,65,2001,Heavy Goods Vehicle Ford
523,945,2008-09,Heavy Goods Vehicle,Ford,50,2008,Heavy Goods Vehicle Ford
524,945,2011-12,Heavy Goods Vehicle,Ford,50,2011,Heavy Goods Vehicle Ford
525,946,2004-05,Light Goods Vehicle,MAN,60,2004,Light Goods Vehicle MAN
526,946,2010-11,Light Goods Vehicle,MAN,60,2010,Light Goods Vehicle MAN
527,947,2007-08,Heavy Goods Vehicle,MAN,15,2007,Heavy Goods Vehicle MAN
528,949,2006-07,Heavy Goods Vehicle,MAN,75,2006,Heavy Goods Vehicle MAN
529,950,2006-07,Light Goods Vehicle,Iveco,20,2006,Light Goods Vehicle Iveco
530,951,2005-06,Heavy Goods Vehicle,Iveco,5,2005,Heavy Goods Vehicle Iveco
531,952,2007-08,Light Goods Vehicle,Iveco,50,2007,Light Goods Vehicle Iveco
532,955,2002-03,Light Goods Vehicle,MAN,60,2002,Light Goods Vehicle MAN
533,956,2000-01,Light Goods Vehicle,Iveco,10,2000,Light Goods Vehicle Iveco
534,956,2006-07,Light Goods Vehicle,Iveco,10,2006,Light Goods Vehicle Iveco
535,957,2007-08,Light Goods Vehicle,MAN,68,2007,Light Goods Vehicle MAN
536,958,2002-03,Light Goods Vehicle,Renault,70,2002,Light Goods Vehicle Renault
537,958,2009-10,Light Goods Vehicle,Renault,85,2009,Light Goods Vehicle Renault
538,959,2002-03,Heavy Goods Vehicle,Volkswagen,40,2002,Heavy Goods Vehicle Volkswagen
539,959,2009-10,Heavy Goods Vehicle,Volkswagen,40,2009,Heavy Goods Vehicle Volkswagen
540,961,2005-06,Light Goods Vehicle,MAN,45,2005,Light Goods Vehicle MAN
541,965,2005-06,Light Goods Vehicle,Renault,50,2005,Light Goods Vehicle Renault
542,965,2011-12,Light Goods Vehicle,Renault,50,2011,Light Goods Vehicle Renault
543,966,2006-07,Heavy Goods Vehicle,Renault,15,2006,Heavy Goods Vehicle Renault
544,972,2007-08,Light Goods Vehicle,Ford,48,2007,Light Goods Vehicle Ford
545,973,2007-08,Personnel Vehicle,Ford,45,2007,Personnel Vehicle Ford
546,975,2001-02,Light Goods Vehicle,DAF,50,2001,Light Goods Vehicle DAF
547,975,2007-08,Light Goods Vehicle,DAF,60,2007,Light Goods Vehicle DAF
548,976,2003-04,Light Goods Vehicle,Renault,40,2003,Light Goods Vehicle Renault
549,976,2006-07,Light Goods Vehicle,Renault,40,2006,Light Goods Vehicle Renault
550,977,2006-07,Light Goods Vehicle,Ford,70,2006,Light Goods Vehicle Ford
551,981,2004-05,Light Goods Vehicle,MAN,65,2004,Light Goods Vehicle MAN
552,987,2007-08,Light Goods Vehicle,Volkswagen,20,2007,Light Goods Vehicle Volkswagen
553,991,2006-07,Light Goods Vehicle,Ford,50,2006,Light Goods Vehicle Ford
554,993,2007-08,Personnel Vehicle,Ford,90,2007,Personnel Vehicle Ford
555,994,2001-02,Light Goods Vehicle,DAF,20,2001,Light Goods Vehicle DAF
556,994,2007-08,Light Goods Vehicle,DAF,60,2007,Light Goods Vehicle DAF
557,995,2005-06,Light Goods Vehicle,Ford,35,2005,Light Goods Vehicle Ford
558,996,2007-08,Heavy Goods Vehicle,DAF,65,2007,Heavy Goods Vehicle DAF
559,998,2000-01,Light Goods Vehicle,MAN,60,2000,Light Goods Vehicle MAN
560,999,2001-02,Light Goods Vehicle,Iveco,50,2001,Light Goods Vehicle Iveco
561,1000,2003-04,Light Goods Vehicle,Renault,35,2003,Light Goods Vehicle Renault
562,1002,2007-08,Light Goods Vehicle,Iveco,80,2007,Light Goods Vehicle Iveco
563,1005,2001-02,Light Goods Vehicle,Iveco,20,2001,Light Goods Vehicle Iveco
564,1005,2007-08,Light Goods Vehicle,Iveco,20,2007,Light Goods Vehicle Iveco
565,1006,2007-08,Light Goods Vehicle,MAN,35,2007,Light Goods Vehicle MAN
566,1008,2007-08,Light Goods Vehicle,MAN,55,2007,Light Goods Vehicle MAN
567,1009,2004-05,Heavy Goods Vehicle,Iveco,30,2004,Heavy Goods Vehicle Iveco
568,1009,2009-10,Heavy Goods Vehicle,Iveco,60,2009,Heavy Goods Vehicle Iveco
569,1011,2006-07,Light Goods Vehicle,Iveco,65,2006,Light Goods Vehicle Iveco
570,1014,2004-05,Heavy Goods Vehicle,DAF,50,2004,Heavy Goods Vehicle DAF
571,1014,2010-11,Heavy Goods Vehicle,DAF,50,2010,Heavy Goods Vehicle DAF
572,1016,2000-01,Light Goods Vehicle,Ford,50,2000,Light Goods Vehicle Ford
573,1016,2008-09,Light Goods Vehicle,Ford,20,2008,Light Goods Vehicle Ford
574,1017,2008-09,Personnel Vehicle,Ford,55,2008,Personnel Vehicle Ford
575,1018,2000-01,Light Goods Vehicle,Ford,70,2000,Light Goods Vehicle Ford
576,1019,2001-02,Light Goods Vehicle,Ford,70,2001,Light Goods Vehicle Ford
577,1019,2008-09,Light Goods Vehicle,Ford,85,2008,Light Goods Vehicle Ford
578,1021,2000-01,Light Goods Vehicle,MAN,60,2000,Light Goods Vehicle MAN
579,1022,2006-07,Light Goods Vehicle,Iveco,5,2006,Light Goods Vehicle Iveco
580,1023,2007-08,Light Goods Vehicle,Iveco,20,2007,Light Goods Vehicle Iveco
581,1024,2007-08,Light Goods Vehicle,Iveco,48,2007,Light Goods Vehicle Iveco
582,1026,2008-09,Light Goods Vehicle,Iveco,0,2008,Light Goods Vehicle Iveco
583,1029,2005-06,Light Goods Vehicle,Iveco,0,2005,Light Goods Vehicle Iveco
584,1029,2011-12,Light Goods Vehicle,Iveco,0,2011,Light Goods Vehicle Iveco
585,1030,2004-05,Light Goods Vehicle,Renault,65,2004,Light Goods Vehicle Renault
586,1030,2010-11,Light Goods Vehicle,Renault,85,2010,Light Goods Vehicle Renault
587,1033,2004-05,Heavy Goods Vehicle,DAF,30,2004,Heavy Goods Vehicle DAF
588,1035,2009-10,Light Goods Vehicle,Ford,55,2009,Light Goods Vehicle Ford
589,1037,2004-05,Light Goods Vehicle,Ford,70,2004,Light Goods Vehicle Ford
590,1039,2007-08,Light Goods Vehicle,Ford,70,2007,Light Goods Vehicle Ford
591,1041,2006-07,Personnel Vehicle,Renault,70,2006,Personnel Vehicle Renault
592,1042,2011-12,Heavy Goods Vehicle,Ford,50,2011,Heavy Goods Vehicle Ford
593,1046,2006-07,Light Goods Vehicle,Iveco,20,2006,Light Goods Vehicle Iveco
594,1047,2003-04,Light Goods Vehicle,MAN,85,2003,Light Goods Vehicle MAN
595,1048,2001-02,Light Goods Vehicle,Iveco,20,2001,Light Goods Vehicle Iveco
596,1049,2003-04,Light Goods Vehicle,Renault,20,2003,Light Goods Vehicle Renault
