,VehicleID,FinancialYear,VehicleType,Manufacturer,ConditionScore,Year,Month
27717,28800,2009-10,Light Goods Vehicle,Scania,20,2009,10
27718,28803,2002-03,Heavy Goods Vehicle,Scania,65,2002,3
27719,28809,2006-07,Personnel Vehicle,Scania,70,2006,7
27720,28811,2004-05,Light Goods Vehicle,Scania,60,2004,5
27721,28811,2009-10,Light Goods Vehicle,Scania,55,2009,10
27722,28815,2010-11,Heavy Goods Vehicle,Scania,35,2010,11
27723,28816,2003-04,Heavy Goods Vehicle,Scania,30,2003,4
27724,28819,2011-12,Heavy Goods Vehicle,Scania,60,2011,12
27725,28820,2001-02,Heavy Goods Vehicle,Scania,60,2001,2
27726,28820,2007-08,Heavy Goods Vehicle,Scania,60,2007,8
27727,28821,2005-06,Light Goods Vehicle,Scania,55,2005,6
27728,28821,2011-12,Light Goods Vehicle,Scania,45,2011,12
27729,28822,2003-04,Light Goods Vehicle,Scania,65,2003,4
27730,28823,2001-02,Personnel Vehicle,Scania,90,2001,2
27731,28823,2007-08,Personnel Vehicle,Scania,75,2007,8
27732,28824,2001-02,Heavy Goods Vehicle,Scania,100,2001,2
27733,28824,2007-08,Heavy Goods Vehicle,Scania,50,2007,8
27734,28825,2009-10,Heavy Goods Vehicle,Scania,50,2009,10
27735,28826,2005-06,Heavy Goods Vehicle,Scania,5,2005,6
27736,28826,2011-12,Heavy Goods Vehicle,Scania,5,2011,12
27737,28827,2006-07,Light Goods Vehicle,Scania,50,2006,7
27738,28828,2002-03,Personnel Vehicle,Scania,100,2002,3
27739,28829,2003-04,Light Goods Vehicle,Scania,35,2003,4
27740,28829,2009-10,Light Goods Vehicle,Scania,35,2009,10
27741,28831,2005-06,Light Goods Vehicle,Scania,40,2005,6
27742,28832,2006-07,Light Goods Vehicle,Scania,50,2006,7
27743,28837,2002-03,Heavy Goods Vehicle,Scania,80,2002,3
27744,28843,2004-05,Light Goods Vehicle,Scania,55,2004,5
27745,28843,2009-10,Light Goods Vehicle,Scania,0,2009,10
27746,28847,2004-05,Light Goods Vehicle,Scania,50,2004,5
27747,28847,2009-10,Light Goods Vehicle,Scania,50,2009,10
27748,28848,2002-03,Light Goods Vehicle,Scania,85,2002,3
27749,28849,2007-08,Light Goods Vehicle,Scania,55,2007,8
27750,28850,2005-06,Light Goods Vehicle,Scania,50,2005,6
27751,28854,2003-04,Light Goods Vehicle,Scania,60,2003,4
27752,28856,2004-05,Heavy Goods Vehicle,Scania,10,2004,5
27753,28856,2010-11,Heavy Goods Vehicle,Scania,10,2010,11
27754,28857,2008-09,Personnel Vehicle,Scania,80,2008,9
27755,28858,2006-07,Light Goods Vehicle,Scania,50,2006,7
27756,28859,2002-03,Heavy Goods Vehicle,Scania,50,2002,3
27757,28859,2008-09,Heavy Goods Vehicle,Scania,30,2008,9
27758,28860,2003-04,Heavy Goods Vehicle,Scania,50,2003,4
27759,28860,2009-10,Heavy Goods Vehicle,Scania,50,2009,10
27760,28861,2002-03,Personnel Vehicle,Scania,80,2002,3
27761,28861,2010-11,Personnel Vehicle,Scania,75,2010,11
27762,28862,2005-06,Heavy Goods Vehicle,Scania,10,2005,6
27763,28864,2004-05,Light Goods Vehicle,Scania,20,2004,5
27764,28865,2004-05,Personnel Vehicle,Scania,85,2004,5
27765,28865,2011-12,Personnel Vehicle,Scania,70,2011,12
27766,28866,2004-05,Light Goods Vehicle,Scania,50,2004,5
27767,28866,2009-10,Light Goods Vehicle,Scania,50,2009,10
27768,28867,2003-04,Heavy Goods Vehicle,Scania,30,2003,4
27769,28867,2007-08,Heavy Goods Vehicle,Scania,10,2007,8
27770,28867,2011-12,Heavy Goods Vehicle,Scania,10,2011,12
27771,28873,2001-02,Heavy Goods Vehicle,Scania,60,2001,2
27772,28873,2007-08,Heavy Goods Vehicle,Scania,60,2007,8
27773,28874,2006-07,Light Goods Vehicle,Scania,60,2006,7
27774,28875,2006-07,Light Goods Vehicle,Scania,80,2006,7
27775,28882,2001-02,Heavy Goods Vehicle,Scania,5,2001,2
27776,28882,2007-08,Heavy Goods Vehicle,Scania,5,2007,8
27777,28883,2002-03,Light Goods Vehicle,Scania,20,2002,3
27778,28883,2008-09,Light Goods Vehicle,Scania,20,2008,9
27779,28884,2002-03,Light Goods Vehicle,Scania,30,2002,3
27780,28884,2006-07,Light Goods Vehicle,Scania,45,2006,7
27781,28885,2002-03,Light Goods Vehicle,Scania,70,2002,3
27782,28886,2003-04,Light Goods Vehicle,Scania,65,2003,4
27783,28887,2003-04,Light Goods Vehicle,Scania,50,2003,4
27784,28888,2001-02,Personnel Vehicle,Scania,25,2001,2
27785,28888,2007-08,Personnel Vehicle,Scania,25,2007,8
27786,28889,2006-07,Heavy Goods Vehicle,Scania,80,2006,7
27787,28891,2001-02,Light Goods Vehicle,Scania,70,2001,2
27788,28893,2000-01,Heavy Goods Vehicle,Scania,0,2000,1
27789,28893,2006-07,Heavy Goods Vehicle,Scania,30,2006,7
27790,28894,2002-03,Light Goods Vehicle,Scania,70,2002,3
27791,28894,2008-09,Light Goods Vehicle,Scania,60,2008,9
27792,28895,2008-09,Personnel Vehicle,Scania,80,2008,9
27793,28896,2007-08,Light Goods Vehicle,Scania,55,2007,8
27794,28897,2006-07,Heavy Goods Vehicle,Scania,70,2006,7
27795,28898,2001-02,Heavy Goods Vehicle,Scania,100,2001,2
27796,28898,2005-06,Heavy Goods Vehicle,Scania,50,2005,6
27797,28898,2007-08,Heavy Goods Vehicle,Scania,70,2007,8
27798,28899,2002-03,Personnel Vehicle,Scania,0,2002,3
27799,28900,2006-07,Light Goods Vehicle,Scania,70,2006,7
27800,28901,2006-07,Light Goods Vehicle,Scania,60,2006,7
27801,28902,2002-03,Heavy Goods Vehicle,Scania,30,2002,3
27802,28902,2010-11,Heavy Goods Vehicle,Scania,10,2010,11
27803,28904,2002-03,Heavy Goods Vehicle,Scania,70,2002,3
27804,28904,2008-09,Heavy Goods Vehicle,Scania,50,2008,9
27805,28906,2004-05,Light Goods Vehicle,Scania,100,2004,5
27806,28906,2009-10,Light Goods Vehicle,Scania,65,2009,10
27807,28907,2002-03,Light Goods Vehicle,Scania,45,2002,3
27808,28907,2008-09,Light Goods Vehicle,Scania,55,2008,9
27809,28909,2005-06,Light Goods Vehicle,Scania,55,2005,6
27810,28911,2006-07,Heavy Goods Vehicle,Scania,50,2006,7
27811,28912,2009-10,Personnel Vehicle,Scania,90,2009,10
27812,28913,2004-05,Light Goods Vehicle,Scania,20,2004,5
27813,28913,2010-11,Light Goods Vehicle,Scania,0,2010,11
27814,28914,2005-06,Light Goods Vehicle,Scania,50,2005,6
27815,28914,2011-12,Light Goods Vehicle,Scania,20,2011,12
27816,28915,2006-07,Personnel Vehicle,Scania,55,2006,7
27817,28916,2006-07,Light Goods Vehicle,Scania,0,2006,7
27818,28917,2006-07,Light Goods Vehicle,Scania,60,2006,7
27819,28918,2004-05,Personnel Vehicle,Scania,75,2004,5
27820,28918,2009-10,Personnel Vehicle,Scania,75,2009,10
27821,28919,2002-03,Light Goods Vehicle,Scania,20,2002,3
27822,28919,2008-09,Light Goods Vehicle,Scania,0,2008,9
27823,28920,2001-02,Light Goods Vehicle,Scania,0,2001,2
27824,28920,2007-08,Light Goods Vehicle,Scania,0,2007,8
27825,28921,2011-12,Light Goods Vehicle,Scania,20,2011,12
27826,28922,2005-06,Heavy Goods Vehicle,Scania,15,2005,6
27827,28923,2001-02,Heavy Goods Vehicle,Scania,30,2001,2
27828,28924,2002-03,Personnel Vehicle,Scania,60,2002,3
27829,28925,2005-06,Light Goods Vehicle,Scania,10,2005,6
27830,28925,2010-11,Light Goods Vehicle,Scania,10,2010,11
27831,28926,2007-08,Heavy Goods Vehicle,Scania,65,2007,8
27832,28927,2003-04,Light Goods Vehicle,Scania,50,2003,4
27833,28928,2001-02,Heavy Goods Vehicle,Scania,60,2001,2
27834,28931,2006-07,Light Goods Vehicle,Scania,40,2006,7
27835,28932,2006-07,Personnel Vehicle,Scania,20,2006,7
27836,28933,2004-05,Light Goods Vehicle,Scania,60,2004,5
27837,28933,2009-10,Light Goods Vehicle,Scania,70,2009,10
27838,28935,2006-07,Heavy Goods Vehicle,Scania,60,2006,7
27839,28937,2004-05,Light Goods Vehicle,Scania,20,2004,5
27840,28937,2010-11,Light Goods Vehicle,Scania,0,2010,11
27841,28938,2005-06,Light Goods Vehicle,Scania,20,2005,6
27842,28939,2007-08,Heavy Goods Vehicle,Scania,65,2007,8
27843,28940,2003-04,Light Goods Vehicle,Scania,55,2003,4
27844,28940,2009-10,Light Goods Vehicle,Scania,50,2009,10
27845,28941,2001-02,Heavy Goods Vehicle,Scania,60,2001,2
27846,28941,2007-08,Heavy Goods Vehicle,Scania,50,2007,8
27847,28942,2006-07,Light Goods Vehicle,Scania,55,2006,7
27848,28943,2006-07,Light Goods Vehicle,Scania,0,2006,7
27849,28944,2004-05,Light Goods Vehicle,Scania,70,2004,5
27850,28948,2008-09,Personnel Vehicle,Scania,80,2008,9
27851,28950,2001-02,Light Goods Vehicle,Scania,0,2001,2
27852,28950,2004-05,Light Goods Vehicle,Scania,20,2004,5
27853,28951,2004-05,Heavy Goods Vehicle,Scania,80,2004,5
27854,28951,2010-11,Heavy Goods Vehicle,Scania,70,2010,11
27855,28954,2001-02,Personnel Vehicle,Scania,0,2001,2
27856,28954,2007-08,Personnel Vehicle,Scania,0,2007,8
27857,28955,2003-04,Heavy Goods Vehicle,Scania,10,2003,4
27858,28955,2009-10,Heavy Goods Vehicle,Scania,10,2009,10
27859,28957,2004-05,Light Goods Vehicle,Scania,20,2004,5
27860,28958,2003-04,Heavy Goods Vehicle,Scania,30,2003,4
27861,28958,2009-10,Heavy Goods Vehicle,Scania,30,2009,10
27862,28959,2001-02,Heavy Goods Vehicle,Scania,30,2001,2
27863,28960,2002-03,Heavy Goods Vehicle,Scania,50,2002,3
27864,28960,2008-09,Heavy Goods Vehicle,Scania,50,2008,9
27865,28961,2002-03,Light Goods Vehicle,Scania,50,2002,3
27866,28961,2007-08,Light Goods Vehicle,Scania,55,2007,8
27867,28962,2007-08,Light Goods Vehicle,Scania,55,2007,8
27868,28962,2009-10,Light Goods Vehicle,Scania,20,2009,10
27869,28963,2003-04,Personnel Vehicle,Scania,25,2003,4
27870,28963,2009-10,Personnel Vehicle,Scania,25,2009,10
27871,28964,2001-02,Heavy Goods Vehicle,Scania,15,2001,2
27872,28964,2006-07,Heavy Goods Vehicle,Scania,15,2006,7
27873,28967,2006-07,Light Goods Vehicle,Scania,20,2006,7
27874,28968,2005-06,Heavy Goods Vehicle,Scania,80,2005,6
27875,28970,2002-03,Heavy Goods Vehicle,Scania,60,2002,3
27876,28970,2008-09,Heavy Goods Vehicle,Scania,15,2008,9
27877,28972,2004-05,Light Goods Vehicle,Scania,50,2004,5
27878,28972,2011-12,Light Goods Vehicle,Scania,65,2011,12
27879,28973,2005-06,Heavy Goods Vehicle,Scania,60,2005,6
27880,28973,2011-12,Heavy Goods Vehicle,Scania,15,2011,12
27881,28975,2001-02,Personnel Vehicle,Scania,60,2001,2
27882,28975,2007-08,Personnel Vehicle,Scania,60,2007,8
27883,28976,2006-07,Light Goods Vehicle,Scania,30,2006,7
27884,28979,2002-03,Personnel Vehicle,Scania,70,2002,3
27885,28979,2008-09,Personnel Vehicle,Scania,80,2008,9
27886,28980,2004-05,Heavy Goods Vehicle,Scania,30,2004,5
27887,28980,2010-11,Heavy Goods Vehicle,Scania,0,2010,11
27888,28981,2001-02,Heavy Goods Vehicle,Scania,80,2001,2
27889,28983,2005-06,Heavy Goods Vehicle,Scania,70,2005,6
27890,28984,2002-03,Light Goods Vehicle,Scania,50,2002,3
27891,28984,2008-09,Light Goods Vehicle,Scania,40,2008,9
27892,28987,2002-03,Heavy Goods Vehicle,Scania,30,2002,3
27893,28987,2008-09,Heavy Goods Vehicle,Scania,30,2008,9
27894,28989,2005-06,Light Goods Vehicle,Scania,20,2005,6
27895,28989,2011-12,Light Goods Vehicle,Scania,20,2011,12
27896,28990,2002-03,Light Goods Vehicle,Scania,30,2002,3
27897,28991,2004-05,Heavy Goods Vehicle,Scania,0,2004,5
27898,28992,2004-05,Personnel Vehicle,Scania,60,2004,5
27899,28992,2011-12,Personnel Vehicle,Scania,60,2011,12
27900,28993,2001-02,Heavy Goods Vehicle,Scania,70,2001,2
27901,28993,2007-08,Heavy Goods Vehicle,Scania,50,2007,8
27902,28996,2001-02,Personnel Vehicle,Scania,100,2001,2
27903,28996,2007-08,Personnel Vehicle,Scania,75,2007,8
27904,28997,2004-05,Light Goods Vehicle,Scania,35,2004,5
27905,28997,2011-12,Light Goods Vehicle,Scania,20,2011,12
27906,28999,2003-04,Heavy Goods Vehicle,Scania,10,2003,4
27907,28999,2009-10,Heavy Goods Vehicle,Scania,10,2009,10
27908,29000,2006-07,Light Goods Vehicle,Scania,0,2006,7
27909,29001,2003-04,Personnel Vehicle,Scania,80,2003,4
27910,29003,2006-07,Light Goods Vehicle,Scania,55,2006,7
27911,29004,2001-02,Light Goods Vehicle,Scania,60,2001,2
27912,29004,2007-08,Light Goods Vehicle,Scania,65,2007,8
27913,29005,2006-07,Personnel Vehicle,Scania,80,2006,7
27914,29006,2001-02,Light Goods Vehicle,Scania,100,2001,2
27915,29006,2007-08,Light Goods Vehicle,Scania,60,2007,8
27916,29007,2002-03,Light Goods Vehicle,Scania,80,2002,3
27917,29007,2008-09,Light Goods Vehicle,Scania,70,2008,9
27918,29008,2006-07,Light Goods Vehicle,Scania,70,2006,7
27919,29009,2004-05,Light Goods Vehicle,Scania,65,2004,5
27920,29009,2010-11,Light Goods Vehicle,Scania,65,2010,11
27921,29010,2003-04,Light Goods Vehicle,Scania,70,2003,4
27922,29010,2010-11,Light Goods Vehicle,Scania,40,2010,11
27923,29011,2005-06,Light Goods Vehicle,Scania,0,2005,6
27924,29011,2011-12,Light Goods Vehicle,Scania,0,2011,12
27925,29012,2001-02,Light Goods Vehicle,Scania,35,2001,2
27926,29012,2007-08,Light Goods Vehicle,Scania,20,2007,8
27927,29013,2009-10,Light Goods Vehicle,Scania,0,2009,10
27928,29014,2006-07,Personnel Vehicle,Scania,75,2006,7
27929,29015,2002-03,Light Goods Vehicle,Scania,10,2002,3
27930,29015,2008-09,Light Goods Vehicle,Scania,10,2008,9
27931,29016,2006-07,Heavy Goods Vehicle,Scania,30,2006,7
27932,29017,2003-04,Heavy Goods Vehicle,Scania,0,2003,4
27933,29017,2010-11,Heavy Goods Vehicle,Scania,75,2010,11
27934,29018,2005-06,Heavy Goods Vehicle,Scania,100,2005,6
27935,29018,2011-12,Heavy Goods Vehicle,Scania,90,2011,12
27936,29019,2004-05,Heavy Goods Vehicle,Scania,5,2004,5
27937,29019,2010-11,Heavy Goods Vehicle,Scania,100,2010,11
27938,29020,2006-07,Light Goods Vehicle,Scania,35,2006,7
27939,29021,2002-03,Light Goods Vehicle,Scania,50,2002,3
27940,29023,2002-03,Personnel Vehicle,Scania,100,2002,3
27941,29023,2008-09,Personnel Vehicle,Scania,100,2008,9
27942,29024,2006-07,Light Goods Vehicle,Scania,55,2006,7
27943,29025,2006-07,Light Goods Vehicle,Scania,40,2006,7
27944,29026,2002-03,Light Goods Vehicle,Scania,20,2002,3
27945,29027,2004-05,Light Goods Vehicle,Scania,0,2004,5
27946,29028,2001-02,Heavy Goods Vehicle,Scania,50,2001,2
27947,29028,2007-08,Heavy Goods Vehicle,Scania,15,2007,8
27948,29028,2011-12,Heavy Goods Vehicle,Scania,15,2011,12
27949,29029,2004-05,Heavy Goods Vehicle,Scania,15,2004,5
27950,29029,2010-11,Heavy Goods Vehicle,Scania,40,2010,11
27951,29030,2011-12,Heavy Goods Vehicle,Scania,30,2011,12
27952,29031,2005-06,Heavy Goods Vehicle,Scania,50,2005,6
27953,29032,2003-04,Heavy Goods Vehicle,Scania,10,2003,4
27954,29033,2006-07,Light Goods Vehicle,Scania,20,2006,7
27955,29035,2000-01,Personnel Vehicle,Scania,75,2000,1
27956,29035,2006-07,Personnel Vehicle,Scania,70,2006,7
27957,29036,2004-05,Light Goods Vehicle,Scania,20,2004,5
27958,29037,2006-07,Light Goods Vehicle,Scania,20,2006,7
27959,29039,2001-02,Light Goods Vehicle,Scania,50,2001,2
27960,29039,2007-08,Light Goods Vehicle,Scania,50,2007,8
27961,29040,2004-05,Light Goods Vehicle,Scania,55,2004,5
27962,29040,2010-11,Light Goods Vehicle,Scania,35,2010,11
27963,29041,2008-09,Light Goods Vehicle,Scania,35,2008,9
27964,29042,2002-03,Heavy Goods Vehicle,Scania,15,2002,3
27965,29042,2008-09,Heavy Goods Vehicle,Scania,15,2008,9
27966,29042,2010-11,Heavy Goods Vehicle,Scania,15,2010,11
27967,29043,2003-04,Light Goods Vehicle,Scania,40,2003,4
27968,29044,2002-03,Heavy Goods Vehicle,Scania,65,2002,3
27969,29045,2007-08,Light Goods Vehicle,Scania,50,2007,8
27970,29046,2001-02,Light Goods Vehicle,Scania,85,2001,2
27971,29046,2007-08,Light Goods Vehicle,Scania,70,2007,8
27972,29047,2004-05,Light Goods Vehicle,Scania,65,2004,5
27973,29047,2010-11,Light Goods Vehicle,Scania,60,2010,11
27974,29049,2004-05,Light Goods Vehicle,Scania,20,2004,5
27975,29049,2010-11,Light Goods Vehicle,Scania,20,2010,11
27976,29050,2008-09,Heavy Goods Vehicle,Scania,5,2008,9
27977,29052,2008-09,Heavy Goods Vehicle,Scania,65,2008,9
27978,29053,2004-05,Personnel Vehicle,Scania,70,2004,5
27979,29053,2010-11,Personnel Vehicle,Scania,80,2010,11
27980,29054,2004-05,Heavy Goods Vehicle,Scania,50,2004,5
27981,29054,2009-10,Heavy Goods Vehicle,Scania,50,2009,10
27982,29055,2004-05,Heavy Goods Vehicle,Scania,10,2004,5
27983,29055,2010-11,Heavy Goods Vehicle,Scania,30,2010,11
27984,29056,2002-03,Heavy Goods Vehicle,Scania,60,2002,3
27985,29056,2011-12,Heavy Goods Vehicle,Scania,60,2011,12
27986,29057,2002-03,Light Goods Vehicle,Scania,70,2002,3
27987,29057,2007-08,Light Goods Vehicle,Scania,70,2007,8
27988,29059,2006-07,Heavy Goods Vehicle,Scania,40,2006,7
27989,29060,2001-02,Light Goods Vehicle,Scania,20,2001,2
27990,29060,2007-08,Light Goods Vehicle,Scania,55,2007,8
27991,29061,2009-10,Light Goods Vehicle,Scania,10,2009,10
27992,29062,2004-05,Personnel Vehicle,Scania,75,2004,5
27993,29062,2010-11,Personnel Vehicle,Scania,70,2010,11
27994,29063,2010-11,Heavy Goods Vehicle,Scania,50,2010,11
27995,29064,2000-01,Heavy Goods Vehicle,Scania,15,2000,1
27996,29064,2007-08,Heavy Goods Vehicle,Scania,50,2007,8
27997,29066,2006-07,Light Goods Vehicle,Scania,0,2006,7
27998,29067,2002-03,Heavy Goods Vehicle,Scania,15,2002,3
27999,29067,2007-08,Heavy Goods Vehicle,Scania,35,2007,8
28000,29068,2003-04,Light Goods Vehicle,Scania,20,2003,4
28001,29069,2003-04,Light Goods Vehicle,Scania,20,2003,4
28002,29069,2009-10,Light Goods Vehicle,Scania,20,2009,10
28003,29070,2006-07,Light Goods Vehicle,Scania,20,2006,7
28004,29071,2003-04,Light Goods Vehicle,Scania,35,2003,4
28005,29071,2009-10,Light Goods Vehicle,Scania,70,2009,10
28006,29073,2007-08,Light Goods Vehicle,Scania,0,2007,8
28007,29074,2003-04,Light Goods Vehicle,Scania,75,2003,4
28008,29075,2001-02,Light Goods Vehicle,Scania,60,2001,2
28009,29075,2007-08,Light Goods Vehicle,Scania,70,2007,8
28010,29076,2001-02,Heavy Goods Vehicle,Scania,65,2001,2
28011,29076,2007-08,Heavy Goods Vehicle,Scania,65,2007,8
28012,29077,2006-07,Personnel Vehicle,Scania,60,2006,7
28013,29078,2006-07,Light Goods Vehicle,Scania,40,2006,7
28014,29079,2005-06,Heavy Goods Vehicle,Scania,60,2005,6
28015,29080,2004-05,Heavy Goods Vehicle,Scania,50,2004,5
28016,29080,2010-11,Heavy Goods Vehicle,Scania,50,2010,11
28017,29081,2003-04,Light Goods Vehicle,Scania,45,2003,4
28018,29081,2010-11,Light Goods Vehicle,Scania,50,2010,11
28019,29082,2001-02,Light Goods Vehicle,Scania,20,2001,2
28020,29082,2008-09,Light Goods Vehicle,Scania,20,2008,9
28021,29083,2006-07,Heavy Goods Vehicle,Scania,80,2006,7
28022,29084,2004-05,Heavy Goods Vehicle,Scania,100,2004,5
28023,29085,2002-03,Heavy Goods Vehicle,Scania,50,2002,3
28024,29085,2008-09,Heavy Goods Vehicle,Scania,15,2008,9
28025,29086,2007-08,Light Goods Vehicle,Scania,20,2007,8
28026,29087,2002-03,Light Goods Vehicle,Scania,60,2002,3
28027,29087,2008-09,Light Goods Vehicle,Scania,70,2008,9
28028,29089,2001-02,Heavy Goods Vehicle,Scania,80,2001,2
28029,29089,2007-08,Heavy Goods Vehicle,Scania,75,2007,8
28030,29090,2003-04,Light Goods Vehicle,Scania,40,2003,4
28031,29091,2006-07,Light Goods Vehicle,Scania,55,2006,7
28032,29092,2005-06,Light Goods Vehicle,Scania,55,2005,6
28033,29095,2005-06,Heavy Goods Vehicle,Scania,65,2005,6
28034,29095,2011-12,Heavy Goods Vehicle,Scania,65,2011,12
28035,29096,2004-05,Light Goods Vehicle,Scania,30,2004,5
28036,29097,2003-04,Light Goods Vehicle,Scania,20,2003,4
28037,29100,2003-04,Light Goods Vehicle,Scania,40,2003,4
28038,29101,2003-04,Heavy Goods Vehicle,Scania,5,2003,4
28039,29101,2009-10,Heavy Goods Vehicle,Scania,30,2009,10
28040,29102,2002-03,Heavy Goods Vehicle,Scania,100,2002,3
28041,29103,2005-06,Light Goods Vehicle,Scania,90,2005,6
28042,29103,2011-12,Light Goods Vehicle,Scania,55,2011,12
28043,29104,2005-06,Heavy Goods Vehicle,Scania,50,2005,6
28044,29104,2011-12,Heavy Goods Vehicle,Scania,60,2011,12
28045,29106,2006-07,Light Goods Vehicle,Scania,55,2006,7
28046,29107,2004-05,Light Goods Vehicle,Scania,55,2004,5
28047,29107,2010-11,Light Goods Vehicle,Scania,60,2010,11
28048,29108,2003-04,Heavy Goods Vehicle,Scania,60,2003,4
28049,29108,2010-11,Heavy Goods Vehicle,Scania,30,2010,11
28050,29110,2001-02,Light Goods Vehicle,Scania,35,2001,2
28051,29110,2007-08,Light Goods Vehicle,Scania,35,2007,8
28052,29111,2004-05,Light Goods Vehicle,Scania,60,2004,5
28053,29111,2010-11,Light Goods Vehicle,Scania,20,2010,11
28054,29112,2006-07,Personnel Vehicle,Scania,80,2006,7
28055,29113,2004-05,Light Goods Vehicle,Scania,48,2004,5
28056,29113,2010-11,Light Goods Vehicle,Scania,45,2010,11
28057,29115,2005-06,Heavy Goods Vehicle,Scania,30,2005,6
28058,29115,2011-12,Heavy Goods Vehicle,Scania,10,2011,12
28059,29118,2007-08,Light Goods Vehicle,Scania,55,2007,8
28060,29119,2004-05,Light Goods Vehicle,Scania,50,2004,5
28061,29119,2010-11,Light Goods Vehicle,Scania,65,2010,11
28062,29121,2004-05,Light Goods Vehicle,Scania,55,2004,5
28063,29122,2005-06,Light Goods Vehicle,Scania,50,2005,6
28064,29122,2011-12,Light Goods Vehicle,Scania,80,2011,12
28065,29123,2009-10,Personnel Vehicle,Scania,85,2009,10
28066,29124,2004-05,Heavy Goods Vehicle,Scania,30,2004,5
28067,29125,2002-03,Light Goods Vehicle,Scania,48,2002,3
28068,29125,2008-09,Light Goods Vehicle,Scania,20,2008,9
28069,29126,2007-08,Light Goods Vehicle,Scania,55,2007,8
28070,29127,2001-02,Light Goods Vehicle,Scania,55,2001,2
28071,29127,2007-08,Light Goods Vehicle,Scania,68,2007,8
28072,29128,2002-03,Personnel Vehicle,Scania,100,2002,3
28073,29128,2008-09,Personnel Vehicle,Scania,75,2008,9
28074,29128,2011-12,Personnel Vehicle,Scania,75,2011,12
28075,29129,2006-07,Personnel Vehicle,Scania,100,2006,7
28076,29130,2004-05,Light Goods Vehicle,Scania,0,2004,5
28077,29130,2010-11,Light Goods Vehicle,Scania,0,2010,11
28078,29132,2002-03,Light Goods Vehicle,Scania,55,2002,3
28079,29132,2008-09,Light Goods Vehicle,Scania,55,2008,9
28080,29133,2005-06,Light Goods Vehicle,Scania,20,2005,6
28081,29136,2004-05,Light Goods Vehicle,Scania,20,2004,5
28082,29136,2010-11,Light Goods Vehicle,Scania,20,2010,11
28083,29137,2008-09,Light Goods Vehicle,Scania,55,2008,9
28084,29138,2011-12,Light Goods Vehicle,Scania,10,2011,12
28085,29139,2005-06,Light Goods Vehicle,Scania,70,2005,6
28086,29141,2002-03,Personnel Vehicle,Scania,60,2002,3
28087,29142,2006-07,Heavy Goods Vehicle,Scania,30,2006,7
28088,29143,2004-05,Light Goods Vehicle,Scania,40,2004,5
28089,29144,2004-05,Light Goods Vehicle,Scania,0,2004,5
28090,29144,2009-10,Light Goods Vehicle,Scania,0,2009,10
28091,29145,2002-03,Heavy Goods Vehicle,Scania,70,2002,3
